id,name,code,user_type_id/id,chart_template_id/id,reconcile
562000,ครุภัณฑ์และอุปกรณ์,562000,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
562001,ค่าเสื่อมราคา-อุปกรณ์การศึกษา,562001,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
562002,ค่าเสื่อมราคา-อุปกรณ์สำนักงาน,562002,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
562003,ค่าเสื่อมราคา-อุปกรณ์หอพัก,562003,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
562004,ค่าเสื่อมราคา-อุปกรณ์ห้องสมุด,562004,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
562005,ค่าเสื่อมราคา-โสตทัศนูปกรณ์,562005,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
562006,ค่าเสื่อมราคา-หนังสือและวารสาร,562006,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
562007,ค่าเสื่อมราคา-ยานพาหนะ,562007,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
570000,ค่าใช้จ่ายสวัสดิการ,570000,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
571000,ทุนการศึกษาของอาจารย์และเจ้าหน้าที่,571000,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
571001,ทุนการศึกษา-บุคลากร,571001,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
571002,ทุนการศึกษา-นักศึกษา,571002,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
572000,ค่าใช้จ่ายรักษาพยาบาล,572000,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
572001,ค่ารักษาพยาบาล,572001,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
572002,ค่าตอบแทนแพทย์,572002,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
573000,ค่าใช้จ่ายประกันสังคม.,573000,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
573001,เงินสมทบกองทุนเงินทดแทน,573001,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
573002,เงินสมทบกองทุนประกันสังคม,573002,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
573003,เงินสมทบกองทุนสำรองเลี้ยงชีพ,573003,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
573004,เงินสมทบกองทุนส่งเสริมและพัฒนาคุณภาพชีวิตคนพิการ,573004,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
574000,เงินช่วยเหลือ,574000,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
574001,ค่าเล่าเรียนบุตร,574001,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
574002,ค่าเครื่องแบบบุคลากร,574002,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
574003,เงินชดเชยออกจากงาน,574003,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
574004,ค่าใช้จ่ายสวัสดิการสงเคราะห์อื่น,574004,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
574005,เงินช่วยเหลืองานศพ,574005,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
574006,ค่าใช้จ่ายอื่น-สวัสดิการ,574006,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
575000,เงินรางวัลบุคลากร,575000,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
575101,ประมาณการค่าเสียหายจากภัยพิบัติ ด้านอาคาร,575101,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
575102,ประมาณการค่าเสียหายจากภัยพิบัติ ด้านอุปกรณ์,575102,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
580000,ค่าใช้จ่ายเบ็ดเตล็ด,580000,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
580001,บัญชีคุมเงินเดือน,580001,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
580002,บัญชีเงินโอนระหว่างบัญชี,580002,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
580003,บัญชีคุมค่าเล่าเรียน,580003,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
580004,บัญชีคุมค่าธรรมเนียม,580004,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
a_exp_loss,รายสูง (ต่ำ) กว่าค่าใช้จ่าย,599999,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
999998,บัญชีพัก,999998,account.data_account_type_expenses,l10n_th_coa_rsu.chart,TRUE
999999,Undistributed Profits/Losses,999999,account.data_unaffected_earnings,l10n_th_coa_rsu.chart,TRUE
